id,vectors,meta.case_id,meta.advocates,meta.win_side,meta.votes_side,year
24238,[],2016_15-827,"{'jeffrey_l_fisher': {'side': 1, 'role': 'for the petitioner'}, 'irving_l_gornstein': {'side': 2, 'role': 'Counselor to the Solicitor General, Department of Justice, for the United States, as amicus curiae'}, 'neal_kumar_katyal': {'side': 0, 'role': 'for the respondents'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2016
24252,[],2016_16-54,"{'jeffrey_l_fisher': {'side': 1, 'role': 'for petitioner'}, 'allon_kedem': {'side': 0, 'role': 'for respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2016
24239,[],2016_15-1391,"{'deepak_gupta': {'side': 1, 'role': 'for the petitioners'}, 'eric_j_feigin': {'side': 2, 'role': 'Assistant to the Solicitor General, Department of Justice, for the United States, as amicus curiae'}, 'steven_c_wu': {'side': 0, 'role': 'Deputy Solicitor General of New York, for the respondents'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2016
24224,[],2016_15-497,"{'samuel_r_bagenstos': {'side': 1, 'role': 'for petitioners'}, 'roman_martinez': {'side': 2, 'role': 'for United States, as amicus curiae'}, 'neal_kumar_katyal': {'side': 3, 'role': 'inferred'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2016
24241,[],2016_15-1406,"{'pierre_h_bergeron': {'side': 1, 'role': 'for the petitioner'}, 'john_j_egbert': {'side': 0, 'role': 'for the respondents'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2016
24275,[],2016_16-349,"{'kevin_k_russell': {'side': 1, 'role': 'for petitioner'}, 'kannon_k_shanmugam': {'side': 0, 'role': 'for respondent'}}",0,"{'j__john_g_roberts_jr': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 0, 'j__neil_gorsuch': 0}",2016
24249,[],2016_15-118,"{'robert_c_hilliard': {'side': 1, 'role': 'on behalf of petitioners'}, 'randolph_j_ortega': {'side': 0, 'role': 'on behalf of respondent'}, 'edwin_s_kneedler': {'side': 0, 'role': 'Deputy Solicitor General, Department of Justice, on behalf of federal respondents'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2016
24271,[],2016_16-142,"{'adam_g_unikowsky': {'side': 1, 'role': 'for petitioner'}, 'brian_h_fletcher': {'side': 0, 'role': 'for respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2016
24574,[],2016_15-1031,"{'adam_g_unikowsky': {'side': 1, 'role': 'for petitioner'}, 'ilana_eisenstein': {'side': 2, 'role': 'for United States, as amicus curiae'}, 'charles_w_wirken': {'side': 0, 'role': 'for respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2016
24567,[],2016_15-1189,"{'andrew_j_pincus': {'side': 1, 'role': 'for petitioner'}, 'malcolm_l_stewart': {'side': 2, 'role': 'for United States, as amicus curiae'}, 'constantine_l_trela_jr_': {'side': 0, 'role': 'for respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2016
24248,[],2016_16-32,"{'andrew_j_pincus': {'side': 1, 'role': 'on behalf of petitioners'}, 'robert_e_salyer': {'side': 0, 'role': 'on behalf of respondents'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2016
24276,[],2016_16-529,"{'adam_g_unikowsky': {'side': 1, 'role': 'for petitioner'}, 'elaine_j_goldenberg': {'side': 0, 'role': 'for respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1, 'j__neil_gorsuch': 1}",2016
24269,[],2016_16-327,"{'john_j_bursch': {'side': 1, 'role': 'for petitioner'}, 'eric_j_feigin': {'side': 0, 'role': 'for respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2016
24240,[],2016_15-1500,"{'neal_kumar_katyal': {'side': 0, 'role': 'For the Respondent'}, 'ann_oconnell': {'side': 2, 'role': 'Assistant to the Solicitor General, Department of Justice, for the United States, as amicus curiae'}, 'eric_d_miller': {'side': 1, 'role': 'for the petitioners'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2016
24235,[],2016_14-1538,"{'carter_g_phillips': {'side': 1, 'role': 'for petitioners'}, 'zachary_d_tripp': {'side': 2, 'role': 'for United States as amicus curiae'}, 'seth_p_waxman': {'side': 0, 'role': 'for respondents'}}",1,"{'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2016
24227,[],2016_14-1055,"{'e_joshua_rosenkranz': {'side': 1, 'role': 'for petitioners'}, 'ann_oconnell': {'side': 2, 'role': 'for United States, as amicus curiae'}, 'brian_p_brooks': {'side': 0, 'role': 'for respondents'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2016
24151,[],2016_15-7250,"{'paul_m_rashkind': {'side': 1, 'role': 'for petitioner'}, 'allon_kedem': {'side': 0, 'role': 'for respondent'}}",0,"{'j__john_g_roberts_jr': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 0}",2016
24147,[],2016_14-9496,"{'stanley_b_eisenhammer': {'side': 1, 'role': 'for petitioner'}, 'ilana_eisenstein': {'side': 2, 'role': 'for United States, as amicus curiae'}, 'michael_a_scodro': {'side': 0, 'role': 'for respondents'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2016
24284,[],2016_16-309,"{'christopher_landau': {'side': 1, 'role': 'for petitioner'}, 'robert_a_parker': {'side': 0, 'role': 'for respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1, 'j__neil_gorsuch': 1}",2016
24243,[],2016_15-1293,"{'malcolm_l_stewart': {'side': 1, 'role': 'for the petitioner'}, 'john_c_connell': {'side': 0, 'role': 'for the respondent'}}",0,"{'j__john_g_roberts_jr': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 0}",2016
24595,[],2016_15-1248,"{'allyson_n_ho': {'side': 1, 'role': 'on behalf of the petitioner'}, 'rachel_p_kovner': {'side': 0, 'role': 'Assistant to the Solicitor General, Department of Justice, on behalf of the respondent'}, 'stephen_b_kinnaird': {'side': 2, 'role': 'on behalf of Court-appointed amicus curiae'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2016
24281,[],2016_16-5294,"{'stephen_b_bright': {'side': 1, 'role': 'for petitioner'}, 'andrew_l_brasher': {'side': 0, 'role': 'for respondents'}}",1,"{'j__john_g_roberts_jr': 0, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1, 'j__neil_gorsuch': 0}",2016
24536,[],2016_15-457,"{'jeffrey_l_fisher': {'side': 1, 'role': 'for petitioner'}, 'peter_k_stris': {'side': 0, 'role': 'for respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2016
24245,[],2016_16-348,"{'kannon_k_shanmugam': {'side': 1, 'role': 'for the petitioner'}, 'daniel_l_geyser': {'side': 0, 'role': 'for the respondent'}, 'sarah_e_harrington': {'side': 2, 'role': 'Assistant to the Solicitor General, Depart\xadment of Justice, for the United States, as amicus curiae'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 0}",2016
24232,[],2016_15-797,"{'clifford_m_sloan': {'side': 1, 'role': 'for petitioner'}, 'scott_a_keller': {'side': 0, 'role': 'for respondent'}}",1,"{'j__john_g_roberts_jr': 0, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2016
24545,[],2016_15-214,"{'elizabeth_b_prelogar': {'side': 2, 'role': 'for United Staes as amicus curiae'}, 'john_m_groen': {'side': 1, 'role': 'for petitioner'}, 'misha_tseytlin': {'side': 0, 'role': 'for respondent Wisconsin'}, 'richard_j_lazarus': {'side': 0, 'role': 'for respondent St. Coix County'}}",0,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 0}",2016
24228,[],2016_15-1251,"{'ian_h_gershengorn': {'side': 1, 'role': 'for petitioner'}, 'shay_dvoretzky': {'side': 0, 'role': 'for respondent'}}",0,"{'j__john_g_roberts_jr': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 0}",2016
24242,[],2016_15-1256,"{'frederick_r_yarger': {'side': 0, 'role': 'for the respondent'}, 'stuart_banner': {'side': 1, 'role': 'for the petitioners'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2016
24253,[],2016_15-1194,"{'david_t_goldberg': {'side': 1, 'role': 'for petitioner'}, 'robert_c_montgomery': {'side': 0, 'role': 'for respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2016
24152,[],2016_15-606,"{'jeffrey_l_fisher': {'side': 1, 'role': 'for petitioner'}, 'frederick_r_yarger': {'side': 0, 'role': 'for respondent'}, 'rachel_p_kovner': {'side': 2, 'role': 'for United States, as amicus curiae'}}",1,"{'j__john_g_roberts_jr': 0, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2016
24278,[],2016_16-399,"{'christopher_landau': {'side': 1, 'role': 'for petitioner'}, 'brian_h_fletcher': {'side': 0, 'role': 'for respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1, 'j__neil_gorsuch': 0}",2016
24143,[],2016_15-628,"{'alexandra_a_e_shapiro': {'side': 1, 'role': 'for petitioner'}, 'michael_r_dreeben': {'side': 0, 'role': 'for respondent'}}",0,"{'j__john_g_roberts_jr': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 0}",2016
24150,[],2016_15-777,"{'kathleen_m_sullivan': {'side': 1, 'role': 'for petitioners'}, 'brian_h_fletcher': {'side': 2, 'role': 'for United States, as amicus curiae'}, 'seth_p_waxman': {'side': 0, 'role': 'for respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2016
24282,[],2016_15-1039,"{'deanne_e_maynard': {'side': 1, 'role': 'for petitioner'}, 'anthony_a_yang': {'side': 2, 'role': 'for United States as amicus curiae'}, 'seth_p_waxman': {'side': 0, 'role': 'for respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1, 'j__neil_gorsuch': 1}",2016
24226,[],2016_15-927,"{'martin_j_black': {'side': 1, 'role': 'for petitioners'}, 'seth_p_waxman': {'side': 0, 'role': 'for respondents'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2016
24229,[],2016_15-1191,"{'edwin_s_kneedler': {'side': 1, 'role': 'for petitioner'}, 'stephen_a_broome': {'side': 0, 'role': 'for respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2016
24146,[],2016_15-5991,"{'koren_l_bell': {'side': 1, 'role': 'for petitioner'}, 'anthony_a_yang': {'side': 0, 'role': 'for respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2016
24223,[],2016_15-866,"{'john_j_bursch': {'side': 1, 'role': 'for petitioner'}, 'william_m_jay': {'side': 0, 'role': 'for respondents'}, 'eric_j_feigin': {'side': 2, 'role': 'for United States, as amicus curiae'}}",0,"{'j__john_g_roberts_jr': 0, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 0}",2016
24225,[],2016_15-513,"{'kathleen_m_sullivan': {'side': 1, 'role': 'for petitioner'}, 'tejinder_singh': {'side': 0, 'role': 'for respondents'}, 'john_f_bash': {'side': 2, 'role': 'for United States, as amicus curiae'}}",0,"{'j__john_g_roberts_jr': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 0}",2016
24268,[],2016_16-341,"{'james_w_dabney': {'side': 1, 'role': 'for petitioner'}, 'william_m_jay': {'side': 0, 'role': 'for respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2016
24277,[],2016_16-605,"{'neal_kumar_katyal': {'side': 1, 'role': 'for petitioner'}, 'sarah_e_harrington': {'side': 2, 'role': 'for United States as amicus curiae'}, 'shay_dvoretzky': {'side': 0, 'role': 'for respondents'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1, 'j__neil_gorsuch': 1}",2016
24273,[],2016_15-577,"{'david_a_cortman': {'side': 1, 'role': 'for petitioner'}, 'james_r_layton': {'side': 0, 'role': 'for respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 1, 'j__neil_gorsuch': 1}",2016
24272,[],2016_15-1503,"{'john_s_williams': {'side': 1, 'role': 'for petitioner in 15-1503'}, 'deanna_m_rice': {'side': 1, 'role': 'for petitioner in 15-1504'}, 'michael_r_dreeben': {'side': 3, 'role': 'inferred'}}",0,"{'j__john_g_roberts_jr': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 1}",2016
24222,[],2016_15-423,"{'catherine_e_stetson': {'side': 1, 'role': 'for petitioners'}, 'elaine_j_goldenberg': {'side': 2, 'role': 'for United States, as amicus curiae'}, 'catherine_ma_carroll': {'side': 0, 'role': 'for respondents'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2016
24553,[],2016_16-254,"{'elaine_j_goldenberg': {'side': 2, 'role': 'for United States, as amicus curiae'}, 'jeremy_gaston': {'side': 1, 'role': 'for petitioner'}, 'timothy_a_hootman': {'side': 0, 'role': 'for respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2016
24274,[],2016_16-240,"{'michael_b_kimberly': {'side': 1, 'role': 'for petitioner'}, 'ann_oconnell': {'side': 2, 'role': 'for United States as amicus curiae'}, 'rndall_e_ravitz': {'side': 0, 'role': 'for respondent'}}",0,"{'j__john_g_roberts_jr': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 1, 'j__neil_gorsuch': 0}",2016
24244,[],2016_15-1358,"{'ian_h_gershengorn': {'side': 1, 'role': 'for petitioners in 15-1358 and 15-1359'}, 'jeffrey_a_lamken': {'side': 1, 'role': 'for petitioners in 15-1363'}, 'rachel_meeropol': {'side': 0, 'role': 'for respondents'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 1}",2016
24613,[],2017_17-586,"{'scott_a_keller': {'side': 1, 'role': 'for appellants'}, 'edwin_s_kneedler': {'side': 1, 'role': 'for appellee United States, in support of appellants'}, 'allison_j_riggs': {'side': 0, 'role': 'for appellees in No. 17-626'}, 'max_renea_hicks': {'side': 0, 'role': 'for appellees in No. 17-586'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 0, 'j__neil_gorsuch': 1}",2017
24609,[],2017_16-1220,"{'brian_h_fletcher': {'side': 2, 'role': 'Assistant to the Solicitor General, Department of Justice, for the United States as amicus curiae in support of petitioners'}, 'carter_g_phillips': {'side': 0, 'role': ""for the Ministry of Commerce of the People's Republic of China, in support of respondents""}, 'michael_j_gottlieb': {'side': 1, 'role': 'for petitioners'}, 'jonathan_jacobson': {'side': 0, 'role': 'for respondents'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1, 'j__neil_gorsuch': 1}",2017
24572,[],2017_16-460,"{'adam_g_unikowsky': {'side': 1, 'role': 'for petitioner'}, 'loren_l_alikhan': {'side': 0, 'role': 'Deputy Solicitor General, Washington, DC, for respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1, 'j__neil_gorsuch': 0}",2017
24588,[],2017_16-6795,"{'scott_a_keller': {'side': 0, 'role': 'Solicitor General, Texas Office of the Attorney General, for the respondent'}, 'lee_b_kovarsky': {'side': 1, 'role': 'for the petitioner'}}",1,"{'j__john_g_roberts_jr': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1, 'j__neil_gorsuch': 1}",2017
